name,reviews,rating
The Westin Las Vegas Hotel & Spa,Loved it,5
The Westin Las Vegas Hotel & Spa,Friendly staff.,4.8
The Westin Las Vegas Hotel & Spa,I loved everything,5
The Westin Las Vegas Hotel & Spa,Exactly what I was looking for!,4.8
The Westin Las Vegas Hotel & Spa,"Nice clean and comfortable room near the strip, if the staff is willing to let you check in.",4.15
The Westin Las Vegas Hotel & Spa,Good location good staff,4.6
The Westin Las Vegas Hotel & Spa,"Close to Monorail, High Roller, and Linq mall",3.15
The Westin Las Vegas Hotel & Spa,"Started off well, but refusing to give you another room when your bathroom is flooded - disappointed",3.15
The Westin Las Vegas Hotel & Spa,Absolutely loved The Westin!,5
The Westin Las Vegas Hotel & Spa,"The bed was beyond comfortable, didn't want to get up at...",5
The Westin Las Vegas Hotel & Spa,beds were very comfortable,4.8
The Westin Las Vegas Hotel & Spa,Quieter compared to the strip hotels,3.75
The Westin Las Vegas Hotel & Spa,Rude staff n Lots of problems!,2.7
The Westin Las Vegas Hotel & Spa,"Clean,comfortable, location and clean",4.6
The Westin Las Vegas Hotel & Spa,Staff was very courteous.,2.9
The Westin Las Vegas Hotel & Spa,"Would return in again, for sure!",4.6
The Westin Las Vegas Hotel & Spa,Bartender was awesome,4.8
The Westin Las Vegas Hotel & Spa,Value relative to other hotels.,3.95
The Westin Las Vegas Hotel & Spa,No casino,4.8
The Westin Las Vegas Hotel & Spa,Great hotel just off The Strip,5
The Westin Las Vegas Hotel & Spa,"Proximity to the strip, yet quiet and friendly",4.4
The Westin Las Vegas Hotel & Spa,The service didnt worth the money I paid.,2.9
The Westin Las Vegas Hotel & Spa,Had to wait in line for 45 minutes to check in not enough...,3.55
The Westin Las Vegas Hotel & Spa,Staff was rude to me and didn't recognize my platinum...,1.9
The Westin Las Vegas Hotel & Spa,Very good hotel near the strip.,4.6
The Westin Las Vegas Hotel & Spa,Hidden fees for amenities,3.75
The Westin Las Vegas Hotel & Spa,Fantastic experience,4.4
The Westin Las Vegas Hotel & Spa,A little disappointed,3.35
The Westin Las Vegas Hotel & Spa,I liked the price and value for money,3.75
The Westin Las Vegas Hotel & Spa,Great Hotel right off the strip,5
The Westin Las Vegas Hotel & Spa,"Comfortable, great service.",4.15
The Westin Las Vegas Hotel & Spa,Good price but just OK.,2.9
The Westin Las Vegas Hotel & Spa,Good location,3.35
The Westin Las Vegas Hotel & Spa,Enjoyed the stay. Good price and location.,4.8
The Westin Las Vegas Hotel & Spa,Great place to stay,4.8
The Westin Las Vegas Hotel & Spa,Location Location Location a Value,5
The Westin Las Vegas Hotel & Spa,relaxing stay,4.8
The Westin Las Vegas Hotel & Spa,Loved - The Westin!!,5
The Westin Las Vegas Hotel & Spa,Not the value we hoped for from the Westin.,3.35
The Westin Las Vegas Hotel & Spa,Water in lobby.,3.55
The Westin Las Vegas Hotel & Spa,Not impressed,1.45
The Westin Las Vegas Hotel & Spa,Nice stay n not bad price for rooms,4.6
The Westin Las Vegas Hotel & Spa,"Walls are very thin, be prepared to hear your neighbors",3.75
The Westin Las Vegas Hotel & Spa,Very pleased. Staff very friendly.,4.4
The Westin Las Vegas Hotel & Spa,Great value...just 2 blocks off the center of the strip!,4.15
The Westin Las Vegas Hotel & Spa,Everything,3.95
The Westin Las Vegas Hotel & Spa,I requested 2 beds.,2.3
The Westin Las Vegas Hotel & Spa,Good value for location near the strip.,4.4
The Westin Las Vegas Hotel & Spa,Conveninent and calm place fir Las Vegas,3.75
The Westin Las Vegas Hotel & Spa,Comfortable and clean.,3.75
The Westin Las Vegas Hotel & Spa,The location was perfect!,4.8
The Westin Las Vegas Hotel & Spa,"I was in Westin Hotel in New York for thanksgiving, It was...",3.55
The Westin Las Vegas Hotel & Spa,"Hotel service is and facilities are ok. Not great, just fulfills the need.",2.9
The Westin Las Vegas Hotel & Spa,"The bed was very comfortable, what I'd expect from a...",4.15
The Westin Las Vegas Hotel & Spa,Pleasant!,5
The Westin Las Vegas Hotel & Spa,Overall it was a good stay,4.4
The Westin Las Vegas Hotel & Spa,"No hassle, stress-free stay.",4.4
The Westin Las Vegas Hotel & Spa,Convenient and clean,5
The Westin Las Vegas Hotel & Spa,I liked the room I was in and was close to other hotels.,3.55
The Westin Las Vegas Hotel & Spa,5 de mayo weekend,5
The Westin Las Vegas Hotel & Spa,Very friendly staff,4.6
The Westin Las Vegas Hotel & Spa,Pleasant stay,3.75
The Westin Las Vegas Hotel & Spa,Good value but facilities not as booked,4.15
The Westin Las Vegas Hotel & Spa,Ok,4.15
The Westin Las Vegas Hotel & Spa,Pleasant stay,3.95
The Westin Las Vegas Hotel & Spa,I would stay again but Id hope the shower head worked properly next time,3.55
The Westin Las Vegas Hotel & Spa,Great location,4.15
The Westin Las Vegas Hotel & Spa,I loved the stay and would book again.,4.6
The Westin Las Vegas Hotel & Spa,awesome!,5
The Westin Las Vegas Hotel & Spa,Great value.,5
The Westin Las Vegas Hotel & Spa,"Very comfortable, friendly staff, good location.",5
The Westin Las Vegas Hotel & Spa,Very quite,3.95
The Westin Las Vegas Hotel & Spa,Delightfully smoke free!,4.8
The Westin Las Vegas Hotel & Spa,Only a block off the strip.,5
The Westin Las Vegas Hotel & Spa,"Very friendly, helpfull staff!!!!!",4.4
The Westin Las Vegas Hotel & Spa,"Choose another one, there are plenty in Las Vegas!",2.7
The Westin Las Vegas Hotel & Spa,Excellent breakfast,5
The Westin Las Vegas Hotel & Spa,Comfortable and convenient - friendly helpful staff who were not afraid to address issues Yanath cam,4.8
The Westin Las Vegas Hotel & Spa,Good,4.4
The Westin Las Vegas Hotel & Spa,Great location off the strip.,3.75
The Westin Las Vegas Hotel & Spa,I'd come back for sure but not eat at hotel restaurant,4.4
The Westin Las Vegas Hotel & Spa,It was great overal,4.6
The Westin Las Vegas Hotel & Spa,"Location is good for business, quiet but close to everything.",3.95
The Westin Las Vegas Hotel & Spa,Another lovely night,5
The Westin Las Vegas Hotel & Spa,Mediocre experience that did not meet expectations,3.35
The Westin Las Vegas Hotel & Spa,Top of the line.,5
The Westin Las Vegas Hotel & Spa,"For us the location was great,a nice 10 min walk to the...",3.95
The Westin Las Vegas Hotel & Spa,Good value near the strip.,5
The Westin Las Vegas Hotel & Spa,Great Customer Service,5
The Westin Las Vegas Hotel & Spa,Would definitely stay again,4.6
The Westin Las Vegas Hotel & Spa,Westin has always the most comfortable beds,5
The Westin Las Vegas Hotel & Spa,Will definitely be back!,5
The Westin Las Vegas Hotel & Spa,Great. Good location....not on the strip but very close. Pity the renovations were underway.,4.6
The Westin Las Vegas Hotel & Spa,Good option for those who dont want to have a cassino at the hotel,4.8
The Westin Las Vegas Hotel & Spa,to be repeated,5
The Westin Las Vegas Hotel & Spa,We were very pleased with everything.,5
The Westin Las Vegas Hotel & Spa,"The comfort in the bedroom was excellent, good blankets,...",5
The Westin Las Vegas Hotel & Spa,location was close to strip 5 min staff were excellent,4.6
The Westin Las Vegas Hotel & Spa,Excellent location and great rooms and the beds were very comfy.,4.15
The Westin Las Vegas Hotel & Spa,Should have been better,2.5
The Westin Las Vegas Hotel & Spa,The hotel was great and staff was very friendly.,5
The Westin Las Vegas Hotel & Spa,The rooms were clean and staff was nice.,3.35
The Westin Las Vegas Hotel & Spa,No smoking hotel.,4.4
The Westin Las Vegas Hotel & Spa,Very good value for money and location,4.25
The Westin Las Vegas Hotel & Spa,Sean at the check-in was very friendly as well as the rest...,4.4
The Westin Las Vegas Hotel & Spa,"Parking was very convenient, partly because we drove a...",4.8
The Westin Las Vegas Hotel & Spa,Worst stay ever.,1.45
The Westin Las Vegas Hotel & Spa,Large Room,3.95
The Westin Las Vegas Hotel & Spa,Good overall. Just fix your boiler.,4.4
The Westin Las Vegas Hotel & Spa,Beds were super comfortable!,5
The Westin Las Vegas Hotel & Spa,Would not book again.,3.75
The Westin Las Vegas Hotel & Spa,Nice accomodations.,5
The Westin Las Vegas Hotel & Spa,"Clean, comfortable and easy to walk to the sights.",3.55
The Westin Las Vegas Hotel & Spa,Extremely co operative staff makes you feel at ease.,5
The Westin Las Vegas Hotel & Spa,"The Westin, much improved over the previous Maxim",4.4
The Westin Las Vegas Hotel & Spa,n/a,4.4
The Westin Las Vegas Hotel & Spa,I was under the impression there was a casino.,3.75
The Westin Las Vegas Hotel & Spa,Comfortable Bed !,3.75
The Westin Las Vegas Hotel & Spa,"If it's Vegas, it's the Westin!",5
The Westin Las Vegas Hotel & Spa,A great hotel to explore Vegas from.,4.6
The Westin Las Vegas Hotel & Spa,Best hotel in Las Vegas at a good price,5
The Westin Las Vegas Hotel & Spa,Worth the money,3.95
The Westin Las Vegas Hotel & Spa,"Dirty, expensive, unsafe place, money trap",2.7
The Westin Las Vegas Hotel & Spa,"close to action but off the strip, so quiet",5
The Westin Las Vegas Hotel & Spa,Enjoyed Our Stay! We'll Definitely Be Back!,5
The Westin Las Vegas Hotel & Spa,Comfortable beds: adequate bathing supplies,5
The Westin Las Vegas Hotel & Spa,Extremely Disappointing.,2.7
The Westin Las Vegas Hotel & Spa,Great location walking distance to everything!!!!,4.8
The Westin Las Vegas Hotel & Spa,Customer service and overall quality of hotel was excellent,5
The Westin Las Vegas Hotel & Spa,Great hotel off the strip,4.8
The Westin Las Vegas Hotel & Spa,"Nice room, friendly staff",5
The Westin Las Vegas Hotel & Spa,Spa service not available,2.9
The Westin Las Vegas Hotel & Spa,The receptionist Sean was excellent and informative.,4.6
The Westin Las Vegas Hotel & Spa,Bed was awesome,5
The Westin Las Vegas Hotel & Spa,The hotel was near the strip - walking distance.,3.95
The Westin Las Vegas Hotel & Spa,Westin Las Vegas,3.95
The Westin Las Vegas Hotel & Spa,"Kind people, clean space and cheap price",4.4
The Westin Las Vegas Hotel & Spa,The Breakfast was not complimentary and was expensive .,3.75
The Westin Las Vegas Hotel & Spa,"Great stay, very comfortable and clean",5
The Westin Las Vegas Hotel & Spa,"Great location, quiet rooms, wonderful staff.",5
The Westin Las Vegas Hotel & Spa,"Pleasant stay, normal facilities would have been nice but overall an excellent option for Vegas",4.4
The Westin Las Vegas Hotel & Spa,It was amazing,4.8
The Westin Las Vegas Hotel & Spa,No casino as advertised,2.3
The Westin Las Vegas Hotel & Spa,Rude Staff,2.5
The Westin Las Vegas Hotel & Spa,It was wonderful. Staff was beyond nice,5
The Westin Las Vegas Hotel & Spa,Everyyhing,5
The Westin Las Vegas Hotel & Spa,Great place to stay,4.8
The Westin Las Vegas Hotel & Spa,Restful,3.55
The Westin Las Vegas Hotel & Spa,Westin,3.75
The Broome,Chic design transports you to tranqulity,5
The Broome,Charming and convenient,5
W Boston,Wouldn't stay their again.,2.3
W Boston,Wonderful stay,5
W Boston,"Love the location, the room was big and very comfortable,...",4.8
W Boston,Sheet came off and I saw coffee stain on mattress cover.,4.8
W Boston,An over the Top hotel experience,5
W Boston,Wonderful,5
W Boston,Better not be taller than 5'6''!,2.9
W Boston,"Great hotel, good location except for street violence, and expensive.",4.4
W Boston,Comfortable gym and great gym.,4.6
W Boston,"Convenient downtown, but overpriced.",4.15
W Boston,Location and quality of room,3.95
W Boston,Great location if you are visiting Boston.,5
W Boston,The hotel spa is called Bliss and that sums up my stay at this hotel Bliss!,5
W Boston,Fashion,5
W Boston,We loved our stay at the W Boston!,5
W Boston,Room and common areas were very nice.,4.8
W Boston,It was generally satisfactory but not sure it was value for the money,3.75
W Boston,It was okay,3.55
W Boston,Great Place to Stay in Boston!,4.8
W Boston,Expensive and unfriendly!,3.45
W Boston,The breakfast was amazing and the comfort of the room was...,4.8
W Boston,The place to stay when in Boston,3.95
W Boston,Chic hotel,3.15
W Boston,Good location but tired for a supposed luxury property.,3.75
W Boston,Comfortable modern hotel in central location near Boston Common,4.8
W Boston,the beds are very comfortable,2.5
W Boston,I would recommend this hotel - perfect location.,5
W Boston,Parking fees,4.15
W Boston,Everything!,5
W Boston,The staff was very helpful and efficient.,5
W Boston,A awesome stay !,5
W Boston,fun Boston experience,3.35
W Boston,"Modern, Soft beds, Great atmosphere",5
W Boston,Beautiful amazing staff. Would definitely come again.,4.6
W Boston,The room was very comfortable,4.6
W Boston,The staff and amenities are excellent!,5
W Boston,Place,4.15
W Boston,Very friendly staff.,5
W Boston,Loved our stay ...,5
W Boston,Location,2.3
W Boston,Fast and Furious but comfortable,4.15
W Boston,The Staff were courteous and very helpful .,3.95
W Boston,Too noisy,2.7
W Boston,We had a wonderful time. I highly recommend the W Boston!,4.8
W Boston,Location location location,4.8
W Boston,Awesome Birthday Night!,5
W Boston,Perfect location for business and pleasure,4.8
W Boston,Nice scenery,3.15
W Boston,"Nice staff, helpfull excellent location",4.6
W Boston,"Spacious room, very comfortable",3.15
W Boston,Late night club crowd was a little loud around 2am when the...,4.6
W Boston,"not great front desk, small room",2.1
W Boston,"Wonderful service, awesome riom service menu (especially the...",5
W Boston,Hotel W,3.75
W Boston,"Great staff and location, bit pricey given room decor",3.75
W Boston,Big room,5
W Boston,Staff was friendly and helpful!,4.4
W Boston,Flash and Stance,3.95
W Boston,The hotel is in a great location and is clean/modern...,4.8
W Boston,Central and fun place to stay in Boston.,5
W Boston,"it's good hotel , but the price it's so expensive !!!!",3.55
W Boston,Within the first 15 minutes of being there we got a...,2.7
W Boston,Fashion,5
W Boston,When I booked my room it said that that parking was included...,4.4
W Boston,The beds,3.75
W Boston,I will be back,5
W Boston,The welcome was great.,4.6
W Boston,great location,4.6
W Boston,Location,2.9
W Boston,everything,4.8
W Boston,This is one of the worst hotels I have stayed in my career.,1.9
W Boston,Great experience,4.8
W Boston,"very expensive, Wi-Fi as an extra cost is ridiculous given...",3.75
W Boston,Great lobby/lounge area.,4.6
W Boston,I waited way too long at the front desk to check-in and out,3.75
W Boston,Great property!,5
W Boston,Atmosphere,2.9
